Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2007,Bách,Đỗ Xuân,7,7,3,7,7,0,31,12,Gold medal
2000,Việt Loc,Bùi,7,7,2,7,7,7,37,11,Gold medal
2022,Viet Hung,Pham,6,7,7,7,5,7,39,14,Gold medal
2004,Hùng,Phạm Kim,7,7,2,7,7,7,37,12,Gold medal
1985,Nguyễn,Tiến Dũng,7,7,2,7,7,5,35,7,Gold medal
2000,Minh Hoai,Nguyễn,7,7,2,6,6,7,35,15,Gold medal
1996,Ngô,Đức Duy,2,7,5,7,5,7,33,14,Gold medal
2004,Bảo,Lê Hùng Việt,6,7,2,7,7,7,36,16,Gold medal
2007,Thái,Phạm Thành,7,7,2,7,7,0,30,19,Gold medal
2016,Xuân Trung,Vũ,7,7,0,7,7,3,31,23,Gold medal
1995,Hài Long,Đào,7,7,7,7,7,5,40,17,Gold medal
2000,Đức Nhat Quang,Đỗ,7,7,3,6,4,7,34,19,Gold medal
2004,Trứồng,Nguyễn Minh,7,7,0,7,7,7,35,20,Gold medal
2004,Son,Nguyễn Kim,6,4,4,7,7,7,35,20,Gold medal
2006,Mạnh,Nguyễn Duy,7,1,7,7,7,0,29,21,Gold medal
2013,Anh Đức,Võ,7,4,7,7,7,2,34,23,Gold medal
2012,Hải Đăng,Đậu,7,7,3,7,7,0,31,24,Gold medal
2001,Ngọc Minh,Vũ,7,4,1,7,7,7,33,21,Gold medal
2014,Hồng Quân,Trần,7,6,7,7,7,0,34,25,Gold medal
2019,Nguyen,Nguyen,7,6,1,6,7,7,34,28,Gold medal
2023,An Thinh ,Nguyen ,7,7,5,7,7,2,35,28,Gold medal
1996,Nguyễn,Thái Ha,4,7,6,7,0,7,31,21,Gold medal
2013,Tuấn Huy,Phạm,7,7,5,7,7,0,33,26,Gold medal
1998,Anh,Vũ Việt,3,7,2,7,7,7,33,21,Gold medal
2014,Tuấn Huy,Phạm,7,7,1,7,7,3,32,28,Gold medal
1992,Nguyễn,Xuân Dao,7,7,1,7,7,4,33,17,Gold medal
2010,Nguyễn,Ngọc Trung,7,7,7,7,0,0,28,27,Gold medal
2007,Tùng,Phạm Duy,7,7,1,7,7,0,29,28,Gold medal
2006,Hùng,Hoàng Mạnh,7,1,7,6,7,0,28,27,Gold medal
2008,Hoàng,Đức Ý,7,7,7,6,0,7,34,29,Gold medal
2020,Tuan Nghia,Truong,7,7,7,4,7,0,32,34,Gold medal
1989,Ngô,Bào Châu,6,7,7,6,7,7,40,17,Gold medal
2017,Nhật Duy,Phan,7,4,0,7,7,0,25,36,Gold medal
1994,Hài Long,Đào,7,7,7,6,7,7,41,23,Gold medal
1974,Hoàng,Le Minh,5,6,8,6,5,8,38,9,Gold medal
2002,Xuân,Truong Nguyễn,7,7,1,7,7,0,29,29,Gold medal
2013,Thành Trung,Cấn Trần,7,7,3,7,6,1,31,34,Gold medal
2008,Lê,Ngọc Anh,7,4,7,7,7,0,32,35,Gold medal
2009,Phạm,Đức Hùng,7,7,7,7,5,0,33,37,Gold medal
2019,Thuan Hung,Nguyen,6,6,0,6,7,7,32,41,Gold medal
1993,Chu Gia Vượng,Nguyễn,7,7,4,7,3,2,30,28,Gold medal
1986,Hà,Anh Vũ,7,7,7,5,7,1,34,15,Gold medal
2014,Thế Hoàn,Nguyễn,7,6,7,7,2,0,29,40,Gold medal
1999,Bùi Mạnh,Hùng,7,7,0,7,7,1,29,33,Gold medal
1991,Đỗ Ngọc,Minh,7,7,3,7,7,7,38,21,Silver medal
1991,Nguyễn Việt,Anh,7,7,3,7,7,7,38,21,Silver medal
2015,Anh Tài,Hoàng,7,3,1,7,7,0,25,40,Silver medal
2007,Chương,Nguyễn Xuân,7,7,2,6,6,0,28,40,Silver medal
